"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
0.7400000095367432, 1.6161695, 0.019789334, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.75, 1.1003706, 0.020409828, NaN, NaN, NaN, -0.20692182, "- N/A -   "
0.7599999904632568, 1.1347572, 0.020808717, NaN, NaN, NaN, -0.20570104, "- N/A -   "
0.7699999809265137, 1.1691438, 0.021052483, NaN, NaN, NaN, -0.20692182, "- N/A -   "
0.7799999713897705, 1.1691438, 0.021163287, NaN, NaN, NaN, -0.20936337, "- N/A -   "
0.7900000810623169, 1.1691438, 0.021229768, NaN, NaN, NaN, -0.2130257, "- N/A -   "
0.8000000715255737, 1.1691438, 0.021274088, NaN, NaN, NaN, -0.21668804, "- N/A -   "
0.8100000619888306, 1.2035304, 0.021296248, NaN, NaN, NaN, -0.21912959, "- N/A -   "
0.8200000524520874, 1.2035304, 0.02131841, NaN, NaN, NaN, -0.2240127, "- N/A -   "
0.8300000429153442, 1.2035304, 0.021362731, NaN, NaN, NaN, -0.22767504, "- N/A -   "
0.8400000333786011, 1.2035304, 0.02142921, NaN, NaN, NaN, -0.23255815, "- N/A -   "
0.8500000238418579, 1.2723036, 0.021517854, NaN, NaN, NaN, -0.23377892, "- N/A -   "
0.8600000143051147, 1.2035304, 0.021650817, NaN, NaN, NaN, -0.2349997, "- N/A -   "
0.8700000047683716, 1.2035304, 0.02180594, NaN, NaN, NaN, -0.23866203, "- N/A -   "
0.8799999952316284, 1.237917, 0.021961063, NaN, NaN, NaN, -0.23988281, "- N/A -   "
0.8899999856948853, 1.237917, 0.022160508, NaN, NaN, NaN, -0.24232437, "- N/A -   "
0.8999999761581421, 1.237917, 0.022382114, NaN, NaN, NaN, -0.24232437, "- N/A -   "
0.9099999666213989, 1.237917, 0.0226702, NaN, NaN, NaN, -0.24232437, "- N/A -   "
0.9200000762939453, 1.3066901, 0.023113409, NaN, NaN, NaN, -0.24232437, "- N/A -   "
